COMPANYID,CASENO,PROJECTNO,ACTIVITYCODE,LOCATIONCODE,LOCATIONTYPE,STAGECODE,FLAGCODE,PROCESSCODE,PROCESSSERNO,SHOPCODE,WORKCODE,SECTCODE,PLANSTARTDATE,PLANFINISHDATE,PLANDURATION,LAG,MH1,VOL1,VOL2,RELATIONTYPE,PREVSTAGECODE,PREVFLAGCODE,PREVPROCESSCODE,PREVPROCESSSERNO,RELATIONNO
D,2020-36-04,5466,W50FOP00,50F,P,P,W,O,P00,NO1,####,####,2020-01-20,2020-01-29,5,0,0,0,0,SS,P,E,P,000,1114318418
D,2020-36-04,5466,A50GO000,50G,P,P,A,O,000,NO1,####,####,2020-01-21,2020-02-10,12,0,0,0,0,SS,P,E,P,000,1114318419
D,2020-36-04,5466,E50GP000,50G,P,P,E,P,000,NO1,EHPT,4100,2020-01-21,2020-02-03,7,0,127.7,129.1,0,SS,P,T,O,000,1114318420
D,2020-36-04,5466,E12EP000,12E,P,P,E,P,000,NO1,EHPT,4100,2019-12-26,2020-01-20,16,0,502.1,419.6,0,SS,P,T,O,000,1114318421
D,2020-36-04,5466,E12EPG00,12E,P,P,E,P,G00,NO1,EHPF,4100,2019-12-26,2020-01-16,14,0,424.1,419.6,0,SS,P,E,P,000,1114318422
D,2020-36-04,5466,Z23BZPR0,23B,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-01-08,2020-01-08,1,1,54.3,57.7,0,FS,P,P,P,P00,1114318423
D,2020-36-04,5466,E50KPG00,50K,P,P,E,P,G00,NPE,EHPF,4400,2020-01-17,2020-01-23,5,2,39.9,32.6,0,SS,P,E,P,000,1114318424
D,2020-36-04,5466,E50KPS00,50K,P,P,E,P,S00,NPE,EHPS,4400,2020-01-15,2020-01-22,6,0,31.3,,0,SS,P,E,P,000,1114318425
D,2020-36-04,5466,T50MO000,50M,P,P,T,O,000,NO1,####,####,2020-01-22,2020-02-12,13,,0,0,0,,,,,,
D,2020-36-04,5466,Z91AZPI0,91A,P,P,Z,Z,PI0,SHD,ESCF,9999,2019-09-30,2019-11-05,26,0,0,0,0,SS,P,E,P,000,1114318427
D,2020-36-04,5466,Z12DZPI0,12D,P,P,Z,Z,PI0,NO1,ESCF,2901,2019-12-30,2019-12-31,2,0,407.9,340.2,0,SS,P,E,P,000,1114318428
D,2020-36-04,5466,E11APG00,11A,P,P,E,P,G00,NO1,EHPF,4100,2019-12-04,2019-12-30,18,2,977.1,808.9,0,SS,P,E,P,000,1114318429
D,2020-36-04,5466,E80DPM00,80D,P,P,E,P,M00,NO1,EHPS,4100,2020-03-10,2020-03-11,2,,23.3,,0,,,,,,
D,2020-36-04,5466,W11BOE00,11B,P,E,W,O,E00,NO1,####,####,2019-10-18,2019-11-12,18,11,0,0,0,SS,P,E,P,000,1114318431
D,2020-36-04,5466,W11BGE00,11B,P,E,W,G,E00,POS,WBER,3103,2019-10-18,2019-11-12,18,11,1187.2,0,0,SS,P,E,P,000,1114318432
D,2020-36-04,5466,W431ON00,431,P,N,W,O,N00,NO1,####,####,2019-12-02,2019-12-05,4,62,0,0,0,SS,N,T,O,000,1114318433
D,2020-36-04,5466,W421ON00,421,P,N,W,O,N00,NO1,####,####,2019-12-02,2019-12-04,3,62,0,0,0,SS,N,T,O,000,1114318434
D,2020-36-04,5466,E91APG00,91A,P,P,E,P,G00,SHD,EDPE,9020,2019-10-02,2019-11-22,37,2,410.4,246.8,0,SS,P,E,P,000,1114318435
D,2020-36-04,5466,P431TP00,431,P,T,P,T,P00,NO1,####,####,2019-12-06,2019-12-09,2,,0,0,0,,,,,,
D,2020-36-04,5466,E11APS00,11A,P,P,E,P,S00,NO1,EHPS,4100,2019-12-02,2019-12-30,20,0,84.4,,0,SS,P,E,P,000,1114318437
D,2020-36-04,5466,E50GPG00,50G,P,P,E,P,G00,NO1,EHPF,4100,2020-01-23,2020-02-03,5,2,82.7,129.1,0,SS,P,E,P,000,1114318438
D,2020-36-04,5466,E50GPS00,50G,P,P,E,P,S00,NO1,EHPS,4100,2020-01-21,2020-02-03,7,0,36.3,,0,SS,P,E,P,000,1114318439
D,2020-36-04,5466,E90APS00,90A,P,P,E,P,S00,SHD,EDPS,9020,2019-09-23,2019-10-25,24,0,81.7,,0,SS,P,E,P,000,1114318440
D,2020-36-04,5466,P90APP00,90A,P,P,P,P,P00,SHD,PL00,9020,2019-12-16,2020-01-15,20,-21,1236.9,0,0,FS,P,W,O,P00,1114318441
D,2020-36-04,5466,E22APS00,22A,P,P,E,P,S00,NO1,EHPS,4100,2019-12-09,2019-12-23,11,0,37.6,,0,SS,P,E,P,000,1114318442
D,2020-36-04,5466,P22APP00,22A,P,P,P,P,P00,NO1,PH00,6302,2019-12-31,2020-01-06,3,1,120.6,0,0,FS,P,W,O,P00,1114318443
D,2020-36-04,5466,W50HOP00,50H,P,P,W,O,P00,NO1,####,####,2020-01-29,2020-02-06,7,0,0,0,0,SS,P,E,P,000,1114318444
D,2020-36-04,5466,A50JO000,50J,P,P,A,O,000,NPE,####,####,2020-01-15,2020-02-05,13,0,0,0,0,SS,P,E,P,000,1114318445
D,2020-36-04,5466,W13DOP00,13D,P,P,W,O,P00,NO1,####,####,2019-12-31,2020-01-17,12,0,0,0,0,SS,P,E,P,000,1114318446
D,2020-36-04,5466,Z10HZPI0,10H,P,P,Z,Z,PI0,G01,ESCF,2901,2019-12-13,2019-12-27,10,0,550.7,57.8,0,SS,P,E,P,000,1114318447
D,2020-36-04,5466,E10HP000,10H,P,P,E,P,000,G01,EHPT,4400,2019-12-13,2020-01-10,18,0,495.8,429.3,0,SS,P,T,O,000,1114318448
D,2020-36-04,5466,A20NO000,20N,P,P,A,O,000,NO1,####,####,2020-01-23,2020-03-05,28,0,0,0,0,SS,P,E,P,000,1114318449
D,2020-36-04,5466,P91APP00,91A,P,P,P,P,P00,SHD,PL00,9020,2019-12-20,2020-01-21,20,-21,726,0,0,FS,P,W,O,P00,1114318450
D,2020-36-04,5466,W80COP00,80C,P,P,W,O,P00,NO1,####,####,2020-02-10,2020-02-28,15,0,0,0,0,SS,P,E,P,000,1114318451
D,2020-36-04,5466,P11BBC00,11B,P,E,P,B,C00,NO1,PBBT,6200,2019-11-14,2019-11-14,1,22,228,3012.9,3933.7,FS,P,E,P,000,1114318452
D,2020-36-04,5466,E13DPG00,13D,P,P,E,P,G00,NO1,EHPF,4100,2020-01-06,2020-01-17,10,2,107.3,94.4,0,SS,P,E,P,000,1114318453
D,2020-36-04,5466,Z62GZPR0,62G,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-02-03,2020-02-03,1,1,91.4,98,0,FS,P,P,P,P00,1114318454
D,2020-36-04,5466,E62GPM00,62G,P,P,E,P,M00,NO1,EHPS,4100,2020-02-03,2020-02-04,2,,8.2,,0,,,,,,
D,2020-36-04,5466,T62GO000,62G,P,P,T,O,000,NO1,####,####,2020-01-10,2020-02-04,15,,0,0,0,,,,,,
D,2020-36-04,5466,W62GOP00,62G,P,P,W,O,P00,NO1,####,####,2020-01-10,2020-01-23,10,0,0,0,0,SS,P,E,P,000,1114318457
D,2020-36-04,5466,A62GO000,62G,P,P,A,O,000,NO1,####,####,2020-01-10,2020-02-04,15,0,0,0,0,SS,P,E,P,000,1114318458
D,2020-36-04,5466,E11APM00,11A,P,P,E,P,M00,NO1,EHPS,4100,2020-01-09,2020-01-10,2,,14.5,,0,,,,,,
D,2020-36-04,5466,Z11AZPR0,11A,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-01-07,2020-01-07,1,1,80,81.5,0,FS,P,P,P,P00,1114318460
D,2020-36-04,5466,P50NPP00,50N,P,P,P,P,P00,NO1,PH00,6302,2020-02-03,2020-02-06,4,1,65.7,0,0,FS,P,W,O,P00,1114318461
D,2020-36-04,5466,P10FPP00,10F,P,P,P,P,P00,NO1,PH00,6302,2020-02-03,2020-02-05,3,1,86.7,0,0,FS,P,W,O,P00,1114318462
D,2020-36-04,5466,T10FO000,10F,P,P,T,O,000,NO1,####,####,2020-01-15,2020-02-06,14,,0,0,0,,,,,,
D,2020-36-04,5466,A63CO000,63C,P,P,A,O,000,NO1,####,####,2019-12-16,2020-01-17,22,0,0,0,0,SS,P,E,P,000,1114318464
D,2020-36-04,5466,E63CP000,63C,P,P,E,P,000,NO1,EHPT,4100,2019-12-16,2020-01-06,13,0,260.6,218,0,SS,P,T,O,000,1114318465
D,2020-36-04,5466,E63CPG00,63C,P,P,E,P,G00,NO1,EHPF,4100,2019-12-18,2020-01-06,11,2,212.9,218,0,SS,P,E,P,000,1114318466
D,2020-36-04,5466,T105O000,105,P,N,T,O,000,NO1,####,####,2019-10-09,2019-10-16,6,,0,0,0,,,,,,
D,2020-36-04,5466,U12EGP00,12E,P,P,U,G,P00,OOS,WBER,3103,2019-12-16,2019-12-26,8,-7,35.7,0,0,SS,P,E,P,000,1114318468
D,2020-36-04,5466,A50LO000,50L,P,P,A,O,000,NO1,####,####,2020-01-21,2020-02-11,13,0,0,0,0,SS,P,E,P,000,1114318469
D,2020-36-04,5466,W63COP00,63C,P,P,W,O,P00,NO1,####,####,2019-12-16,2020-01-06,13,0,0,0,0,SS,P,E,P,000,1114318470
D,2020-36-04,5466,A23BO000,23B,P,P,A,O,000,NO1,####,####,2019-12-09,2020-01-10,22,0,0,0,0,SS,P,E,P,000,1114318471
D,2020-36-04,5466,Z11BZBR0,11B,P,B,Z,Z,BR0,NO1,ESCF,2901,2019-11-28,2019-11-28,1,1,14.6,142.4,0,FS,E,P,B,P00,1114318472
D,2020-36-04,5466,A80CO000,80C,P,P,A,O,000,NO1,####,####,2020-02-10,2020-03-09,21,0,0,0,0,SS,P,E,P,000,1114318473
D,2020-36-04,5466,U10CGP00,10C,P,P,U,G,P00,OOS,WBER,3103,2019-11-18,2019-11-27,8,-7,0,0,0,SS,P,E,P,000,1114318474
D,2020-36-04,5466,E10CP000,10C,P,P,E,P,000,NO1,EHPT,4100,2019-11-27,2019-12-13,13,0,225,153.6,0,SS,P,T,O,000,1114318475
D,2020-36-04,5466,E10CPM00,10C,P,P,E,P,M00,NO1,EHPS,4100,2019-12-19,2019-12-20,2,,13.8,,0,,,,,,
D,2020-36-04,5466,T10CO000,10C,P,P,T,O,000,NO1,####,####,2019-11-27,2019-12-20,18,,0,0,0,,,,,,
D,2020-36-04,5466,E80CP000,80C,P,P,E,P,000,NO1,EHPT,4100,2020-02-10,2020-02-28,15,0,672.4,494.1,0,SS,P,T,O,000,1114318478
D,2020-36-04,5466,Z10AZPI0,10A,P,P,Z,Z,PI0,NO1,ESCF,2901,2019-11-11,2019-11-14,4,0,146.2,122,0,SS,P,E,P,000,1114318479
D,2020-36-04,5466,W10COP00,10C,P,P,W,O,P00,NO1,####,####,2019-11-27,2019-12-13,13,0,0,0,0,SS,P,E,P,000,1114318480
D,2020-36-04,5466,A10CO000,10C,P,P,A,O,000,NO1,####,####,2019-11-27,2019-12-20,18,0,0,0,0,SS,P,E,P,000,1114318481
D,2020-36-04,5466,Z10CZPI0,10C,P,P,Z,Z,PI0,NO1,ESCF,2901,2019-11-27,2019-11-29,3,0,719.2,599.7,0,SS,P,E,P,000,1114318482
D,2020-36-04,5466,Z11BZBI0,11B,P,B,Z,Z,BI0,NO1,ESCF,2901,2019-10-15,2019-10-15,1,8,49.4,207,0,SS,P,E,P,000,1114318483
D,2020-36-04,5466,Z10CZPR0,10C,P,P,Z,Z,PR0,NO1,ESCF,2901,2019-12-19,2019-12-19,1,1,196.5,207,0,FS,P,P,P,P00,1114318484
D,2020-36-04,5466,E10CPG00,10C,P,P,E,P,G00,NO1,EHPF,4100,2019-11-27,2019-12-11,11,0,168.9,153.6,0,SS,P,E,P,000,1114318485
D,2020-36-04,5466,Z11HZPR0,11H,P,P,Z,Z,PR0,G01,ESCF,2901,2020-02-05,2020-02-05,1,1,30.8,145.7,0,FS,P,P,P,P00,1114318486
D,2020-36-04,5466,E11HPM00,11H,P,P,E,P,M00,G01,EHPS,4400,2020-02-04,2020-02-05,2,,22.4,,0,,,,,,
D,2020-36-04,5466,A11HO000,11H,P,P,A,O,000,G01,####,####,2020-01-06,2020-02-05,20,0,0,0,0,SS,P,E,P,000,1114318488
D,2020-36-04,5466,P11HPP00,11H,P,P,P,P,P00,G01,PH00,6302,2020-01-31,2020-02-04,3,1,110.4,0,0,FS,P,W,O,P00,1114318489
D,2020-36-04,5466,W11HOP00,11H,P,P,W,O,P00,G01,####,####,2020-01-06,2020-01-30,16,0,0,0,0,SS,P,E,P,000,1114318490
D,2020-36-04,5466,T11HO000,11H,P,P,T,O,000,G01,####,####,2020-01-06,2020-02-05,20,,0,0,0,,,,,,
D,2020-36-04,5466,Z11HZPI0,11H,P,P,Z,Z,PI0,G01,ESCF,2901,2020-01-06,2020-01-14,7,0,201.6,629.5,0,SS,P,E,P,000,1114318492
D,2020-36-04,5466,E11HP000,11H,P,P,E,P,000,G01,EHPT,4400,2020-01-06,2020-01-30,16,0,498.8,324.2,0,SS,P,T,O,000,1114318493
D,2020-36-04,5466,E11HPG00,11H,P,P,E,P,G00,G01,EHPF,4400,2020-01-08,2020-01-30,14,2,429.6,324.2,0,SS,P,E,P,000,1114318494
D,2020-36-04,5466,E11HPS00,11H,P,P,E,P,S00,G01,EHPS,4400,2020-01-06,2020-01-20,11,0,46.8,,0,SS,P,E,P,000,1114318495
D,2020-36-04,5466,Z50HZPI0,50H,P,P,Z,Z,PI0,NO1,ESCF,2901,2020-01-29,2020-01-30,2,0,8.6,7.5,0,SS,P,E,P,000,1114318496
D,2020-36-04,5466,Z20NZPI0,20N,P,P,Z,Z,PI0,NO1,ESCF,2901,2020-01-23,2020-02-11,11,0,634.6,626.2,0,SS,P,E,P,000,1114318497
D,2020-36-04,5466,E50BP000,50B,P,P,E,P,000,NO1,EHPT,4100,2020-01-20,2020-02-03,8,0,76.9,35.6,0,SS,P,T,O,000,1114318498
D,2020-36-04,5466,E50BPG00,50B,P,P,E,P,G00,NO1,EHPF,4100,2020-01-22,2020-02-03,6,2,34.5,35.6,0,SS,P,E,P,000,1114318499
D,2020-36-04,5466,A50KO000,50K,P,P,A,O,000,NPE,####,####,2020-01-15,2020-02-05,13,0,0,0,0,SS,P,E,P,000,1114318500
D,2020-36-04,5466,E62GP000,62G,P,P,E,P,000,NO1,EHPT,4100,2020-01-10,2020-01-23,10,0,153.7,117.5,0,SS,P,T,O,000,1114318501
D,2020-36-04,5466,E62GPG00,62G,P,P,E,P,G00,NO1,EHPF,4100,2020-01-14,2020-01-23,8,2,120.8,117.5,0,SS,P,E,P,000,1114318502
D,2020-36-04,5466,Z62HZPR0,62H,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-02-06,2020-02-06,1,1,97.7,104.5,0,FS,P,P,P,P00,1114318503
D,2020-36-04,5466,E62HPM00,62H,P,P,E,P,M00,NO1,EHPS,4100,2020-02-06,2020-02-07,2,,8.2,,0,,,,,,
D,2020-36-04,5466,T62HO000,62H,P,P,T,O,000,NO1,####,####,2020-01-16,2020-02-07,14,,0,0,0,,,,,,
D,2020-36-04,5466,W62HOP00,62H,P,P,W,O,P00,NO1,####,####,2020-01-16,2020-01-31,9,0,0,0,0,SS,P,E,P,000,1114318506
D,2020-36-04,5466,A62HO000,62H,P,P,A,O,000,NO1,####,####,2020-01-16,2020-02-07,14,0,0,0,0,SS,P,E,P,000,1114318507
D,2020-36-04,5466,E62HP000,62H,P,P,E,P,000,NO1,EHPT,4100,2020-01-16,2020-01-31,9,0,183.4,141.8,0,SS,P,T,O,000,1114318508
D,2020-36-04,5466,E62HPG00,62H,P,P,E,P,G00,NO1,EHPF,4100,2020-01-20,2020-01-31,7,2,149.5,141.8,0,SS,P,E,P,000,1114318509
D,2020-36-04,5466,E62HPS00,62H,P,P,E,P,S00,NO1,EHPS,4100,2020-01-16,2020-01-30,8,0,25.7,,0,SS,P,E,P,000,1114318510
D,2020-36-04,5466,P62HPP00,62H,P,P,P,P,P00,NO1,PH00,6302,2020-02-03,2020-02-05,3,1,148.7,0,0,FS,P,W,O,P00,1114318511
D,2020-36-04,5466,Z63GZPI0,63G,P,P,Z,Z,PI0,NO1,ESCF,2901,2020-01-10,2020-01-16,5,0,117.7,98,0,SS,P,E,P,000,1114318512
D,2020-36-04,5466,T80CO000,80C,P,P,T,O,000,NO1,####,####,2020-02-10,2020-03-09,21,,0,0,0,,,,,,
D,2020-36-04,5466,Z63GZPR0,63G,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-02-03,2020-02-03,1,1,91.4,98,0,FS,P,P,P,P00,1114318514
D,2020-36-04,5466,E63GPM00,63G,P,P,E,P,M00,NO1,EHPS,4100,2020-02-03,2020-02-04,2,,8.2,,0,,,,,,
D,2020-36-04,5466,T63GO000,63G,P,P,T,O,000,NO1,####,####,2020-01-10,2020-02-04,15,,0,0,0,,,,,,
D,2020-36-04,5466,E10APS00,10A,P,P,E,P,S00,NO1,EHPS,4100,2019-11-11,2019-11-20,8,0,27.2,,0,SS,P,E,P,000,1114318517
D,2020-36-04,5466,T62CO000,62C,P,P,T,O,000,NO1,####,####,2019-12-16,2020-01-17,22,,0,0,0,,,,,,
D,2020-36-04,5466,A13EO000,13E,P,P,A,O,000,NO1,####,####,2019-12-31,2020-02-03,20,0,0,0,0,SS,P,E,P,000,1114318519
D,2020-36-04,5466,W62COP00,62C,P,P,W,O,P00,NO1,####,####,2019-12-16,2020-01-06,13,0,0,0,0,SS,P,E,P,000,1114318520
D,2020-36-04,5466,W91AOP00,91A,P,P,W,O,P00,SHD,####,####,2019-09-30,2020-01-23,80,0,0,0,0,SS,P,E,P,000,1114318521
D,2020-36-04,5466,A62CO000,62C,P,P,A,O,000,NO1,####,####,2019-12-16,2020-01-17,22,0,0,0,0,SS,P,E,P,000,1114318522
D,2020-36-04,5466,E62CP000,62C,P,P,E,P,000,NO1,EHPT,4100,2019-12-16,2020-01-06,13,0,260.6,218,0,SS,P,T,O,000,1114318523
D,2020-36-04,5466,E62CPG00,62C,P,P,E,P,G00,NO1,EHPF,4100,2019-12-18,2020-01-06,11,2,212.9,218,0,SS,P,E,P,000,1114318524
D,2020-36-04,5466,E62CPS00,62C,P,P,E,P,S00,NO1,EHPS,4100,2019-12-16,2019-12-31,11,0,41.4,,0,SS,P,E,P,000,1114318525
D,2020-36-04,5466,U12DGP00,12D,P,P,U,G,P00,OOS,WBER,3103,2019-12-18,2019-12-30,8,-7,0,0,0,SS,P,E,P,000,1114318526
D,2020-36-04,5466,U13DGP00,13D,P,P,U,G,P00,OOS,WBER,3103,2019-12-18,2019-12-31,9,-8,0,0,0,SS,P,E,P,000,1114318527
D,2020-36-04,5466,E50LPM00,50L,P,P,E,P,M00,NO1,EHPS,4100,2020-02-10,2020-02-11,2,,10.6,,,,,,,,
D,2020-36-04,5466,A11BO000,11B,P,P,A,O,000,NO1,####,####,2019-10-02,2019-10-15,9,0,0,0,0,SS,P,E,P,000,1114318529
D,2020-36-04,5466,Z12EZPR0,12E,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-01-30,2020-01-30,1,1,132,141.2,0,FS,P,P,P,P00,1114318530
D,2020-36-04,5466,E10HPG00,10H,P,P,E,P,G00,G01,EHPF,4400,2019-12-17,2020-01-10,16,2,415.1,429.3,0,SS,P,E,P,000,1114318531
D,2020-36-04,5466,Z10HZPR0,10H,P,P,Z,Z,PR0,G01,ESCF,2901,2020-01-13,2020-01-13,1,1,105.7,42.5,0,FS,P,E,P,000,1114318532
D,2020-36-04,5466,W10HOP00,10H,P,P,W,O,P00,G01,####,####,2019-12-13,2020-01-10,18,0,0,0,0,SS,P,E,P,000,1114318533
D,2020-36-04,5466,P10HPP00,10H,P,P,P,P,P00,G01,PH00,6302,2020-01-13,2020-01-13,1,1,116.5,0,0,FS,P,W,O,P00,1114318534
D,2020-36-04,5466,E10HPS00,10H,P,P,E,P,S00,G01,EHPS,4400,2019-12-13,2020-01-06,14,0,64.2,,0,SS,P,E,P,000,1114318535
D,2020-36-04,5466,T10HO000,10H,P,P,T,O,000,G01,####,####,2019-12-13,2020-01-13,19,,0,0,0,,,,,,
D,2020-36-04,5466,E10HPM00,10H,P,P,E,P,M00,G01,EHPS,4400,2020-01-10,2020-01-13,2,,16.5,,0,,,,,,
D,2020-36-04,5466,A10HO000,10H,P,P,A,O,000,G01,####,####,2019-12-13,2020-01-13,19,0,0,0,0,SS,P,E,P,000,1114318538
D,2020-36-04,5466,E62APG00,62A,P,P,E,P,G00,NO1,EHPF,4100,2019-12-27,2020-01-10,9,2,74,64.1,0,SS,P,E,P,000,1114318539
D,2020-36-04,5466,E50BPS00,50B,P,P,E,P,S00,NO1,EHPS,4100,2020-01-20,2020-01-30,6,0,30.5,,0,SS,P,E,P,000,1114318540
D,2020-36-04,5466,P50BPP00,50B,P,P,P,P,P00,NO1,PH00,6302,2020-02-04,2020-02-07,4,1,109.3,0,0,FS,P,W,O,P00,1114318541
D,2020-36-04,5466,T50BO000,50B,P,P,T,O,000,NO1,####,####,2020-01-20,2020-02-10,13,,0,0,0,,,,,,
D,2020-36-04,5466,E12DP000,12D,P,P,E,P,000,NO1,EHPT,4100,2019-12-30,2020-01-15,11,0,174.9,104.8,0,SS,P,T,O,000,1114318543
D,2020-36-04,5466,E12DPG00,12D,P,P,E,P,G00,NO1,EHPF,4100,2020-01-03,2020-01-15,9,2,121.6,104.8,0,SS,P,E,P,000,1114318544
D,2020-36-04,5466,P50HPP00,50H,P,P,P,P,P00,NO1,PH00,6302,2020-02-07,2020-02-12,4,1,104.7,0,0,FS,P,W,O,P00,1114318545
D,2020-36-04,5466,T50HO000,50H,P,P,T,O,000,NO1,####,####,2020-01-29,2020-02-14,13,,0,0,0,,,,,,
D,2020-36-04,5466,E20NP000,20N,P,P,E,P,000,NO1,EHPT,4100,2020-01-23,2020-02-25,21,0,851.2,681.2,0,SS,P,T,O,000,1114318547
D,2020-36-04,5466,T20NO000,20N,P,P,T,O,000,NO1,####,####,2020-01-23,2020-03-05,28,,0,0,0,,,,,,
D,2020-36-04,5466,W50NOP00,50N,P,P,W,O,P00,NO1,####,####,2020-01-22,2020-01-31,5,0,0,0,0,SS,P,E,P,000,1114318549
D,2020-36-04,5466,P10APP00,10A,P,P,P,P,P00,NO1,PH00,6302,2019-11-29,2019-12-05,5,1,72.5,0,0,FS,P,W,O,P00,1114318550
D,2020-36-04,5466,T10AO000,10A,P,P,T,O,000,NO1,####,####,2019-11-11,2019-12-06,20,,0,0,0,,,,,,
D,2020-36-04,5466,P50GPP00,50G,P,P,P,P,P00,NO1,PH00,6302,2020-02-04,2020-02-07,4,1,118.9,0,0,FS,P,W,O,P00,1114318552
D,2020-36-04,5466,A23AO000,23A,P,P,A,O,000,NO1,####,####,2019-12-09,2020-01-10,22,0,0,0,0,SS,P,E,P,000,1114318553
D,2020-36-04,5466,E23AP000,23A,P,P,E,P,000,NO1,EHPT,4100,2019-12-09,2019-12-30,15,0,271,223,0,SS,P,T,O,000,1114318554
D,2020-36-04,5466,E23APG00,23A,P,P,E,P,G00,NO1,EHPF,4100,2019-12-11,2019-12-30,13,2,224.9,223,0,SS,P,E,P,000,1114318555
D,2020-36-04,5466,E23APS00,23A,P,P,E,P,S00,NO1,EHPS,4100,2019-12-09,2019-12-23,11,0,36.3,,0,SS,P,E,P,000,1114318556
D,2020-36-04,5466,T50CO000,50C,P,P,T,O,000,NO1,####,####,2019-12-26,2020-01-21,17,,0,0,0,,,,,,
D,2020-36-04,5466,W50COP00,50C,P,P,W,O,P00,NO1,####,####,2019-12-26,2020-01-10,10,0,0,0,0,SS,P,E,P,000,1114318558
D,2020-36-04,5466,T431O000,431,P,N,T,O,000,NO1,####,####,2019-09-02,2019-09-09,6,,0,0,0,,,,,,
D,2020-36-04,5466,P62EPP00,62E,P,P,P,P,P00,NO1,PH00,6302,2020-01-14,2020-01-16,3,1,164.7,0,0,FS,P,W,O,P00,1114318560
D,2020-36-04,5466,Z63EZPI0,63E,P,P,Z,Z,PI0,NO1,ESCF,2901,2019-12-19,2019-12-26,5,0,87.4,72.7,0,SS,P,E,P,000,1114318561
D,2020-36-04,5466,Z63EZPR0,63E,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-01-17,2020-01-17,1,1,68,72.7,0,FS,P,P,P,P00,1114318562
D,2020-36-04,5466,T91AO000,91A,P,P,T,O,000,SHD,####,####,2019-09-30,2020-02-11,90,,0,0,0,,,,,,
D,2020-36-04,5466,E63EPM00,63E,P,P,E,P,M00,NO1,EHPS,4100,2020-01-22,2020-01-23,2,,7.8,,0,,,,,,
D,2020-36-04,5466,T63EO000,63E,P,P,T,O,000,NO1,####,####,2019-12-19,2020-01-23,23,,0,0,0,,,,,,
D,2020-36-04,5466,W63EOP00,63E,P,P,W,O,P00,NO1,####,####,2019-12-19,2020-01-13,15,0,0,0,0,SS,P,E,P,000,1114318566
D,2020-36-04,5466,E80CPM00,80C,P,P,E,P,M00,NO1,EHPS,4100,2020-03-06,2020-03-09,2,,5.6,,,,,,,,
D,2020-36-04,5466,E91APM00,91A,P,P,E,P,M00,SHD,EDPS,9020,2020-02-10,2020-02-11,2,,7,,,,,,,,
D,2020-36-04,5466,E62EPS00,62E,P,P,E,P,S00,NO1,EHPS,4100,2019-12-18,2020-01-03,10,0,17.6,,0,SS,P,E,P,000,1114318569
D,2020-36-04,5466,A63EO000,63E,P,P,A,O,000,NO1,####,####,2019-12-19,2020-01-23,23,0,0,0,0,SS,P,E,P,000,1114318570
D,2020-36-04,5466,E63EP000,63E,P,P,E,P,000,NO1,EHPT,4100,2019-12-19,2020-01-13,15,0,92.4,64.8,0,SS,P,T,O,000,1114318571
D,2020-36-04,5466,E63EPG00,63E,P,P,E,P,G00,NO1,EHPF,4100,2019-12-23,2020-01-13,13,2,67,64.8,0,SS,P,E,P,000,1114318572
D,2020-36-04,5466,E63EPS00,63E,P,P,E,P,S00,NO1,EHPS,4100,2019-12-19,2020-01-03,9,0,17.6,,0,SS,P,E,P,000,1114318573
D,2020-36-04,5466,P63EPP00,63E,P,P,P,P,P00,NO1,PH00,6302,2020-01-14,2020-01-16,3,1,164.7,0,0,FS,P,W,O,P00,1114318574
D,2020-36-04,5466,E10CPS00,10C,P,P,E,P,S00,NO1,EHPS,4100,2019-11-27,2019-12-05,7,0,42.3,,0,SS,P,E,P,000,1114318575
D,2020-36-04,5466,P10CPP00,10C,P,P,P,P,P00,NO1,PH00,6302,2019-12-16,2019-12-18,3,1,100.8,0,0,FS,P,W,O,P00,1114318576
D,2020-36-04,5466,E62GPS00,62G,P,P,E,P,S00,NO1,EHPS,4100,2020-01-10,2020-01-21,8,0,24.7,,0,SS,P,E,P,000,1114318577
D,2020-36-04,5466,P62GPP00,62G,P,P,P,P,P00,NO1,PH00,6302,2020-01-29,2020-01-31,3,1,153.2,0,0,FS,P,W,O,P00,1114318578
D,2020-36-04,5466,Z62HZPI0,62H,P,P,Z,Z,PI0,NO1,ESCF,2901,2020-01-16,2020-01-21,4,0,184.5,153.3,0,SS,P,E,P,000,1114318579
D,2020-36-04,5466,Z13EZPI0,13E,P,P,Z,Z,PI0,NO1,ESCF,2901,2019-12-31,2020-01-10,7,0,386.7,307.5,0,SS,P,E,P,000,1114318580
D,2020-36-04,5466,Z50HZPR0,50H,P,P,Z,Z,PR0,NO1,ESCF,2901,2020-02-13,2020-02-13,1,1,6.9,7.5,0,FS,P,P,P,P00,1114318581
D,2020-36-04,5466,Z63CZPI0,63C,P,P,Z,Z,PI0,NO1,ESCF,2901,2019-12-16,2019-12-24,7,0,177.7,148.2,0,SS,P,E,P,000,1114318582
