COMPANYID,RELATIONNO,CASENO,PROJECTNO,PREVACTIVITYCODE,NEXTACTIVITYCODE,RELATIONTYPE,PITCH,LAG,NETWORKID,LOCATIONCODE,LOCATIONTYPE,CREATEDATE,CREATEUSER,UPDATEDATE,UPDATEUSER,FLAGCODE,PROCESSCODE,PROCESSSERNO
D,1114171074,2020-36-04,5466,C421CC00,C421CP00,SS,,-1,,421,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171075,2020-36-04,5466,S423A000,C423CC00,SS,,-7,,423,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171076,2020-36-04,5466,C423CC00,C423CP00,SS,,-1,,423,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171077,2020-36-04,5466,S424A000,C424CC00,SS,,-7,,424,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171078,2020-36-04,5466,C424CC00,C424CP00,SS,,-1,,424,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171079,2020-36-04,5466,S426A000,C426CC00,SS,,-7,,426,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171080,2020-36-04,5466,C426CC00,C426CP00,SS,,-1,,426,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171081,2020-36-04,5466,S427A000,C427CC00,SS,,-7,,427,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171082,2020-36-04,5466,C427CC00,C427CP00,SS,,-1,,427,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171083,2020-36-04,5466,S428A000,C428CC00,SS,,-7,,428,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171084,2020-36-04,5466,C428CC00,C428CP00,SS,,-1,,428,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171085,2020-36-04,5466,S431A000,C431CC00,SS,,-8,,431,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171086,2020-36-04,5466,C431CC00,C431CP00,SS,,-1,,431,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171087,2020-36-04,5466,S433A000,C433CC00,SS,,-7,,433,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171088,2020-36-04,5466,C433CC00,C433CP00,SS,,-1,,433,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171089,2020-36-04,5466,S434A000,C434CC00,SS,,-7,,434,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171090,2020-36-04,5466,C434CC00,C434CP00,SS,,-1,,434,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171091,2020-36-04,5466,S436A000,C436CC00,SS,,-7,,436,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171092,2020-36-04,5466,C436CC00,C436CP00,SS,,-1,,436,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171093,2020-36-04,5466,S437A000,C437CC00,SS,,-7,,437,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171094,2020-36-04,5466,C437CC00,C437CP00,SS,,-1,,437,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171095,2020-36-04,5466,S438A000,C438CC00,SS,,-7,,438,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171096,2020-36-04,5466,C438CC00,C438CP00,SS,,-1,,438,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171097,2020-36-04,5466,S441A000,C441CC00,SS,,-7,,441,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171098,2020-36-04,5466,C441CC00,C441CP00,SS,,-1,,441,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171099,2020-36-04,5466,S442A000,C442CC00,SS,,-7,,442,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171100,2020-36-04,5466,C442CC00,C442CP00,SS,,-1,,442,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171101,2020-36-04,5466,S443A000,C443CC00,SS,,-7,,443,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171102,2020-36-04,5466,C443CC00,C443CP00,SS,,-1,,443,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171103,2020-36-04,5466,S451A000,C451CC00,SS,,-7,,451,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171104,2020-36-04,5466,C451CC00,C451CP00,SS,,-1,,451,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171105,2020-36-04,5466,S452A000,C452CC00,SS,,-7,,452,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171106,2020-36-04,5466,C452CC00,C452CP00,SS,,-1,,452,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171107,2020-36-04,5466,S453A000,C453CC00,SS,,-7,,453,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171108,2020-36-04,5466,C453CC00,C453CP00,SS,,-1,,453,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171109,2020-36-04,5466,S521A000,C521CC00,SS,,-7,,521,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171110,2020-36-04,5466,C521CC00,C521CP00,SS,,-1,,521,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171111,2020-36-04,5466,S522A000,C522CC00,SS,,-7,,522,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171112,2020-36-04,5466,C522CC00,C522CP00,SS,,-1,,522,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171113,2020-36-04,5466,S523A000,C523CC00,SS,,-7,,523,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171114,2020-36-04,5466,C523CC00,C523CP00,SS,,-1,,523,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171115,2020-36-04,5466,S524A000,C524CC00,SS,,-7,,524,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171116,2020-36-04,5466,C524CC00,C524CP00,SS,,-1,,524,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171117,2020-36-04,5466,S525A000,C525CC00,SS,,-7,,525,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171118,2020-36-04,5466,C525CC00,C525CP00,SS,,-1,,525,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171119,2020-36-04,5466,S526A000,C526CC00,SS,,-7,,526,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171120,2020-36-04,5466,C526CC00,C526CP00,SS,,-1,,526,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171121,2020-36-04,5466,S527A000,C527CC00,SS,,-7,,527,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171122,2020-36-04,5466,C527CC00,C527CP00,SS,,-1,,527,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171123,2020-36-04,5466,S528A000,C528CC00,SS,,-7,,528,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171124,2020-36-04,5466,C528CC00,C528CP00,SS,,-1,,528,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171125,2020-36-04,5466,S529A000,C529CC00,SS,,-7,,529,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171126,2020-36-04,5466,C529CC00,C529CP00,SS,,-1,,529,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171127,2020-36-04,5466,S531A000,C531CC00,SS,,-8,,531,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171128,2020-36-04,5466,C531CC00,C531CP00,SS,,-1,,531,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171129,2020-36-04,5466,S532A000,C532CC00,SS,,-7,,532,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171130,2020-36-04,5466,C532CC00,C532CP00,SS,,-1,,532,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171131,2020-36-04,5466,S533A000,C533CC00,SS,,-8,,533,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171132,2020-36-04,5466,C533CC00,C533CP00,SS,,-1,,533,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171133,2020-36-04,5466,S534A000,C534CC00,SS,,-9,,534,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171134,2020-36-04,5466,C534CC00,C534CP00,SS,,-1,,534,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171135,2020-36-04,5466,S535A000,C535CC00,SS,,-7,,535,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171136,2020-36-04,5466,C535CC00,C535CP00,SS,,-1,,535,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171137,2020-36-04,5466,S536A000,C536CC00,SS,,-7,,536,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171138,2020-36-04,5466,C536CC00,C536CP00,SS,,-1,,536,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171139,2020-36-04,5466,S537A000,C537CC00,SS,,-7,,537,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171140,2020-36-04,5466,C537CC00,C537CP00,SS,,-1,,537,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171141,2020-36-04,5466,S538A000,C538CC00,SS,,-7,,538,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171142,2020-36-04,5466,C538CC00,C538CP00,SS,,-1,,538,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171143,2020-36-04,5466,S539A000,C539CC00,SS,,-7,,539,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171144,2020-36-04,5466,C539CC00,C539CP00,SS,,-1,,539,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171145,2020-36-04,5466,S541A000,C541CC00,SS,,-7,,541,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171146,2020-36-04,5466,C541CC00,C541CP00,SS,,-1,,541,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171147,2020-36-04,5466,S542A000,C542CC00,SS,,-7,,542,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171148,2020-36-04,5466,C542CC00,C542CP00,SS,,-1,,542,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171149,2020-36-04,5466,S543A000,C543CC00,SS,,-7,,543,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171150,2020-36-04,5466,C543CC00,C543CP00,SS,,-1,,543,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171151,2020-36-04,5466,S544A000,C544CC00,SS,,-8,,544,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171152,2020-36-04,5466,C544CC00,C544CP00,SS,,-1,,544,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171153,2020-36-04,5466,S551A000,C551CC00,SS,,-7,,551,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171154,2020-36-04,5466,C551CC00,C551CP00,SS,,-1,,551,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171155,2020-36-04,5466,S552A000,C552CC00,SS,,-7,,552,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171156,2020-36-04,5466,C552CC00,C552CP00,SS,,-1,,552,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171157,2020-36-04,5466,S553A000,C553CC00,SS,,-7,,553,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171158,2020-36-04,5466,C553CC00,C553CP00,SS,,-1,,553,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171159,2020-36-04,5466,S554A000,C554CC00,SS,,-7,,554,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171160,2020-36-04,5466,C554CC00,C554CP00,SS,,-1,,554,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171161,2020-36-04,5466,S561A000,C561CC00,SS,,-7,,561,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171162,2020-36-04,5466,C561CC00,C561CP00,SS,,-1,,561,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171163,2020-36-04,5466,S571A000,C571CC00,SS,,-7,,571,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171164,2020-36-04,5466,C571CC00,C571CP00,SS,,-1,,571,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171165,2020-36-04,5466,S621A000,C621CC00,SS,,-7,,621,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171166,2020-36-04,5466,C621CC00,C621CP00,SS,,-1,,621,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171167,2020-36-04,5466,S622A000,C622CC00,SS,,-7,,622,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171168,2020-36-04,5466,C622CC00,C622CP00,SS,,-1,,622,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171169,2020-36-04,5466,S623A000,C623CC00,SS,,-7,,623,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171170,2020-36-04,5466,C623CC00,C623CP00,SS,,-1,,623,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171171,2020-36-04,5466,S624A000,C624CC00,SS,,-7,,624,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171172,2020-36-04,5466,C624CC00,C624CP00,SS,,-1,,624,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171173,2020-36-04,5466,S625A000,C625CC00,SS,,-7,,625,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171174,2020-36-04,5466,C625CC00,C625CP00,SS,,-1,,625,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171175,2020-36-04,5466,S626A000,C626CC00,SS,,-7,,626,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171176,2020-36-04,5466,C626CC00,C626CP00,SS,,-1,,626,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171177,2020-36-04,5466,S627A000,C627CC00,SS,,-7,,627,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171178,2020-36-04,5466,C627CC00,C627CP00,SS,,-1,,627,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171179,2020-36-04,5466,S628A000,C628CC00,SS,,-7,,628,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171180,2020-36-04,5466,C628CC00,C628CP00,SS,,-1,,628,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171181,2020-36-04,5466,S629A000,C629CC00,SS,,-7,,629,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171182,2020-36-04,5466,C629CC00,C629CP00,SS,,-1,,629,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171183,2020-36-04,5466,S631A000,C631CC00,SS,,-7,,631,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171184,2020-36-04,5466,C631CC00,C631CP00,SS,,-1,,631,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171185,2020-36-04,5466,S632A000,C632CC00,SS,,-7,,632,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171186,2020-36-04,5466,C632CC00,C632CP00,SS,,-1,,632,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171187,2020-36-04,5466,S633A000,C633CC00,SS,,-7,,633,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171188,2020-36-04,5466,C633CC00,C633CP00,SS,,-1,,633,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171189,2020-36-04,5466,S634A000,C634CC00,SS,,-7,,634,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171190,2020-36-04,5466,C634CC00,C634CP00,SS,,-1,,634,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171191,2020-36-04,5466,S635A000,C635CC00,SS,,-7,,635,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171192,2020-36-04,5466,C635CC00,C635CP00,SS,,-1,,635,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171193,2020-36-04,5466,S636A000,C636CC00,SS,,-7,,636,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171194,2020-36-04,5466,C636CC00,C636CP00,SS,,-1,,636,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171195,2020-36-04,5466,S637A000,C637CC00,SS,,-7,,637,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171196,2020-36-04,5466,C637CC00,C637CP00,SS,,-1,,637,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171197,2020-36-04,5466,S638A000,C638CC00,SS,,-7,,638,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171198,2020-36-04,5466,C638CC00,C638CP00,SS,,-1,,638,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171199,2020-36-04,5466,S639A000,C639CC00,SS,,-7,,639,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171200,2020-36-04,5466,C639CC00,C639CP00,SS,,-1,,639,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171201,2020-36-04,5466,S641A000,C641CC00,SS,,-7,,641,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171202,2020-36-04,5466,C641CC00,C641CP00,SS,,-1,,641,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171203,2020-36-04,5466,S642A000,C642CC00,SS,,-8,,642,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171204,2020-36-04,5466,C642CC00,C642CP00,SS,,-1,,642,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171205,2020-36-04,5466,S643A000,C643CC00,SS,,-7,,643,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171206,2020-36-04,5466,C643CC00,C643CP00,SS,,-1,,643,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171207,2020-36-04,5466,S644A000,C644CC00,SS,,-7,,644,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171208,2020-36-04,5466,C644CC00,C644CP00,SS,,-1,,644,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171209,2020-36-04,5466,S651A000,C651CC00,SS,,-7,,651,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171210,2020-36-04,5466,C651CC00,C651CP00,SS,,-1,,651,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171211,2020-36-04,5466,S652A000,C652CC00,SS,,-7,,652,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171212,2020-36-04,5466,C652CC00,C652CP00,SS,,-1,,652,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171213,2020-36-04,5466,S653A000,C653CC00,SS,,-7,,653,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171214,2020-36-04,5466,C653CC00,C653CP00,SS,,-1,,653,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171215,2020-36-04,5466,S654A000,C654CC00,SS,,-7,,654,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171216,2020-36-04,5466,C654CC00,C654CP00,SS,,-1,,654,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171217,2020-36-04,5466,S661A000,C661CC00,SS,,-8,,661,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171218,2020-36-04,5466,C661CC00,C661CP00,SS,,-1,,661,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171219,2020-36-04,5466,S671A000,C671CC00,SS,,-7,,671,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171220,2020-36-04,5466,C671CC00,C671CP00,SS,,-1,,671,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171221,2020-36-04,5466,S721A000,C721CC00,SS,,-7,,721,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171222,2020-36-04,5466,C721CC00,C721CP00,SS,,-1,,721,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171223,2020-36-04,5466,S722A000,C722CC00,SS,,-9,,722,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171224,2020-36-04,5466,C722CC00,C722CP00,SS,,-1,,722,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171225,2020-36-04,5466,S723A000,C723CC00,SS,,-7,,723,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171226,2020-36-04,5466,C723CC00,C723CP00,SS,,-1,,723,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171227,2020-36-04,5466,S724A000,C724CC00,SS,,-7,,724,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171228,2020-36-04,5466,C724CC00,C724CP00,SS,,-1,,724,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171229,2020-36-04,5466,S725A000,C725CC00,SS,,-7,,725,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171230,2020-36-04,5466,C725CC00,C725CP00,SS,,-1,,725,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171231,2020-36-04,5466,S726A000,C726CC00,SS,,-7,,726,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171232,2020-36-04,5466,C726CC00,C726CP00,SS,,-1,,726,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171233,2020-36-04,5466,S727A000,C727CC00,SS,,-7,,727,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171234,2020-36-04,5466,C727CC00,C727CP00,SS,,-1,,727,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171235,2020-36-04,5466,S728A000,C728CC00,SS,,-7,,728,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171236,2020-36-04,5466,C728CC00,C728CP00,SS,,-1,,728,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171237,2020-36-04,5466,S729A000,C729CC00,SS,,-8,,729,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171238,2020-36-04,5466,C729CC00,C729CP00,SS,,-1,,729,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171239,2020-36-04,5466,S731A000,C731CC00,SS,,-10,,731,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171240,2020-36-04,5466,C731CC00,C731CP00,SS,,-1,,731,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171241,2020-36-04,5466,S732A000,C732CC00,SS,,-7,,732,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171242,2020-36-04,5466,C732CC00,C732CP00,SS,,-1,,732,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171243,2020-36-04,5466,S733A000,C733CC00,SS,,-7,,733,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171244,2020-36-04,5466,C733CC00,C733CP00,SS,,-1,,733,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171245,2020-36-04,5466,S734A000,C734CC00,SS,,-7,,734,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171246,2020-36-04,5466,C734CC00,C734CP00,SS,,-1,,734,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171247,2020-36-04,5466,S735A000,C735CC00,SS,,-11,,735,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171248,2020-36-04,5466,C735CC00,C735CP00,SS,,-1,,735,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171249,2020-36-04,5466,S736A000,C736CC00,SS,,-8,,736,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171250,2020-36-04,5466,C736CC00,C736CP00,SS,,-1,,736,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171251,2020-36-04,5466,S737A000,C737CC00,SS,,-7,,737,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171252,2020-36-04,5466,C737CC00,C737CP00,SS,,-1,,737,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171253,2020-36-04,5466,S738A000,C738CC00,SS,,-8,,738,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171254,2020-36-04,5466,C738CC00,C738CP00,SS,,-1,,738,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171255,2020-36-04,5466,S739A000,C739CC00,SS,,-7,,739,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171256,2020-36-04,5466,C739CC00,C739CP00,SS,,-1,,739,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171257,2020-36-04,5466,S741A000,C741CC00,SS,,-7,,741,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171258,2020-36-04,5466,C741CC00,C741CP00,SS,,-1,,741,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171259,2020-36-04,5466,S742A000,C742CC00,SS,,-7,,742,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171260,2020-36-04,5466,C742CC00,C742CP00,SS,,-1,,742,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171261,2020-36-04,5466,S743A000,C743CC00,SS,,-7,,743,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171262,2020-36-04,5466,C743CC00,C743CP00,SS,,-1,,743,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171263,2020-36-04,5466,S744A000,C744CC00,SS,,-8,,744,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171264,2020-36-04,5466,C744CC00,C744CP00,SS,,-1,,744,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171265,2020-36-04,5466,S751A000,C751CC00,SS,,-8,,751,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171266,2020-36-04,5466,C751CC00,C751CP00,SS,,-1,,751,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171267,2020-36-04,5466,S752A000,C752CC00,SS,,-8,,752,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171268,2020-36-04,5466,C752CC00,C752CP00,SS,,-1,,752,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171269,2020-36-04,5466,S753A000,C753CC00,SS,,-7,,753,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171270,2020-36-04,5466,C753CC00,C753CP00,SS,,-1,,753,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171271,2020-36-04,5466,S754A000,C754CC00,SS,,-7,,754,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171272,2020-36-04,5466,C754CC00,C754CP00,SS,,-1,,754,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171273,2020-36-04,5466,S801A000,C801CC00,SS,,-7,,801,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171274,2020-36-04,5466,C801CC00,C801CP00,SS,,-1,,801,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171275,2020-36-04,5466,S802A000,C802CC00,SS,,-7,,802,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171276,2020-36-04,5466,C802CC00,C802CP00,SS,,-1,,802,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171277,2020-36-04,5466,S803A000,C803CC00,SS,,-7,,803,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171278,2020-36-04,5466,C803CC00,C803CP00,SS,,-1,,803,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171279,2020-36-04,5466,S804A000,C804CC00,SS,,-7,,804,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171280,2020-36-04,5466,C804CC00,C804CP00,SS,,-1,,804,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171281,2020-36-04,5466,S805A000,C805CC00,SS,,-7,,805,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171282,2020-36-04,5466,C805CC00,C805CP00,SS,,-1,,805,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171283,2020-36-04,5466,S811A000,C811CC00,SS,,-7,,811,B,2020-04-20,1007589,2020-04-20,1007589,,,
D,1114171284,2020-36-04,5466,C811CC00,C811CP00,SS,,-1,,811,B,2020-04-20,1007589,2020-04-20,1007589,,,
